payment_id,subscription_id,payment_date,amount,payment_status
15658,2443,2026-04-15,24.99,Success
15659,2443,2026-05-15,24.99,Success
15660,2443,2026-06-14,24.99,Success
15661,2444,2025-11-26,0.0,Refunded
15662,2444,2025-12-26,9.99,Success
15663,2444,2026-01-25,0.0,Refunded
15664,2444,2026-02-24,9.99,Success
15665,2444,2026-03-26,0.0,Failed
15666,2444,2026-04-25,9.99,Success
15667,2444,2026-05-25,9.99,Success
15668,2444,2026-06-24,9.99,Success
15669,2445,2026-03-17,149.99,Success
15670,2445,2026-04-16,149.99,Success
15671,2445,2026-05-16,149.99,Success
15672,2445,2026-06-15,149.99,Success
15673,2446,2026-04-13,9.99,Success
15674,2446,2026-05-13,9.99,Success
15675,2446,2026-06-12,9.99,Success
15676,2447,2025-08-20,24.99,Success
15677,2447,2025-09-19,24.99,Success
15678,2447,2025-10-19,24.99,Success
15679,2447,2025-11-18,24.99,Success
15680,2447,2025-12-18,24.99,Success
15681,2447,2026-01-17,24.99,Success
15682,2447,2026-02-16,24.99,Success
15683,2447,2026-03-18,24.99,Success
15684,2447,2026-04-17,24.99,Success
15685,2447,2026-05-17,24.99,Success
15686,2447,2026-06-16,24.99,Success
15687,2448,2026-03-23,9.99,Success
15688,2448,2026-04-22,9.99,Success
15689,2448,2026-05-22,9.99,Success
15690,2448,2026-06-21,9.99,Success
15691,2449,2026-01-27,9.99,Success
15692,2449,2026-02-26,9.99,Success
15693,2449,2026-03-28,9.99,Success
15694,2449,2026-04-27,9.99,Success
15695,2449,2026-05-27,9.99,Success
15696,2449,2026-06-26,9.99,Success
15697,2450,2025-05-08,9.99,Success
15698,2450,2025-06-07,9.99,Success
15699,2450,2025-07-07,9.99,Success
15700,2450,2025-08-06,0.0,Failed
15701,2450,2025-09-05,9.99,Success
15702,2450,2025-10-05,9.99,Success
15703,2450,2025-11-04,9.99,Success
15704,2450,2025-12-04,9.99,Success
15705,2450,2026-01-03,9.99,Success
15706,2450,2026-02-02,0.0,Refunded
15707,2450,2026-03-04,9.99,Success
15708,2450,2026-04-03,9.99,Success
15709,2450,2026-05-03,9.99,Success
15710,2450,2026-06-02,9.99,Success
15711,2451,2025-05-11,149.99,Success
15712,2451,2025-06-10,149.99,Success
15713,2451,2025-07-10,149.99,Success
15714,2451,2025-08-09,149.99,Success
15715,2451,2025-09-08,149.99,Success
15716,2451,2025-10-08,149.99,Success
15717,2451,2025-11-07,149.99,Success
15718,2451,2025-12-07,149.99,Success
15719,2451,2026-01-06,149.99,Success
15720,2451,2026-02-05,149.99,Success
15721,2451,2026-03-07,149.99,Success
15722,2451,2026-04-06,149.99,Success
15723,2451,2026-05-06,149.99,Success
15724,2451,2026-06-05,149.99,Success
15725,2452,2026-01-19,24.99,Success
15726,2452,2026-02-18,24.99,Success
15727,2452,2026-03-20,24.99,Success
15728,2452,2026-04-19,24.99,Success
15729,2452,2026-05-19,24.99,Success
15730,2452,2026-06-18,24.99,Success
15731,2453,2025-12-25,149.99,Success
15732,2453,2026-01-24,149.99,Success
15733,2453,2026-02-23,149.99,Success
15734,2453,2026-03-25,149.99,Success
15735,2454,2025-08-12,24.99,Success
15736,2454,2025-09-11,24.99,Success
15737,2454,2025-10-11,0.0,Failed
15738,2454,2025-11-10,24.99,Success
15739,2454,2025-12-10,0.0,Failed
15740,2454,2026-01-09,24.99,Success
15741,2454,2026-02-08,24.99,Success
15742,2454,2026-03-10,24.99,Success
15743,2454,2026-04-09,24.99,Success
15744,2454,2026-05-09,24.99,Success
15745,2454,2026-06-08,24.99,Success
15746,2455,2026-06-24,0.0,Failed
15747,2456,2025-03-05,9.99,Success
15748,2456,2025-04-04,9.99,Success
15749,2456,2025-05-04,9.99,Success
15750,2456,2025-06-03,9.99,Success
15751,2456,2025-07-03,9.99,Success
15752,2456,2025-08-02,9.99,Success
15753,2456,2025-09-01,9.99,Success
15754,2456,2025-10-01,9.99,Success
15755,2456,2025-10-31,9.99,Success
15756,2456,2025-11-30,9.99,Success
15757,2456,2025-12-30,9.99,Success
15758,2456,2026-01-29,9.99,Success
15759,2456,2026-02-28,9.99,Success
15760,2456,2026-03-30,0.0,Failed
15761,2456,2026-04-29,9.99,Success
15762,2456,2026-05-29,9.99,Success
15763,2456,2026-06-28,9.99,Success
15764,2457,2025-07-21,24.99,Success
15765,2457,2025-08-20,24.99,Success
15766,2457,2025-09-19,24.99,Success
15767,2457,2025-10-19,24.99,Success
15768,2457,2025-11-18,24.99,Success
15769,2457,2025-12-18,24.99,Success
15770,2457,2026-01-17,24.99,Success
15771,2457,2026-02-16,0.0,Failed
15772,2457,2026-03-18,24.99,Success
15773,2457,2026-04-17,24.99,Success
15774,2457,2026-05-17,24.99,Success
15775,2457,2026-06-16,24.99,Success
15776,2458,2026-03-28,24.99,Success
15777,2458,2026-04-27,24.99,Success
15778,2458,2026-05-27,24.99,Success
15779,2458,2026-06-26,0.0,Refunded
15780,2459,2025-11-26,9.99,Success
15781,2459,2025-12-26,9.99,Success
15782,2459,2026-01-25,9.99,Success
15783,2459,2026-02-24,9.99,Success
15784,2459,2026-03-26,9.99,Success
15785,2459,2026-04-25,9.99,Success
15786,2459,2026-05-25,9.99,Success
15787,2459,2026-06-24,9.99,Success
15788,2460,2025-06-21,24.99,Success
15789,2460,2025-07-21,24.99,Success
15790,2460,2025-08-20,0.0,Failed
15791,2460,2025-09-19,24.99,Success
15792,2460,2025-10-19,0.0,Refunded
15793,2460,2025-11-18,0.0,Failed
15794,2460,2025-12-18,24.99,Success
15795,2460,2026-01-17,24.99,Success
15796,2460,2026-02-16,24.99,Success
15797,2460,2026-03-18,0.0,Refunded
15798,2460,2026-04-17,24.99,Success
15799,2460,2026-05-17,24.99,Success
15800,2460,2026-06-16,24.99,Success
15801,2461,2026-04-09,0.0,Refunded
15802,2461,2026-05-09,9.99,Success
15803,2461,2026-06-08,9.99,Success
15804,2462,2025-04-25,24.99,Success
15805,2462,2025-05-25,24.99,Success
15806,2462,2025-06-24,24.99,Success
15807,2462,2025-07-24,24.99,Success
15808,2462,2025-08-23,24.99,Success
15809,2462,2025-09-22,24.99,Success
15810,2462,2025-10-22,24.99,Success
15811,2462,2025-11-21,24.99,Success
15812,2462,2025-12-21,24.99,Success
15813,2462,2026-01-20,24.99,Success
15814,2462,2026-02-19,24.99,Success
15815,2462,2026-03-21,24.99,Success
15816,2462,2026-04-20,24.99,Success
15817,2462,2026-05-20,24.99,Success
15818,2462,2026-06-19,24.99,Success
15819,2463,2026-03-21,0.0,Failed
15820,2463,2026-04-20,0.0,Failed
15821,2463,2026-05-20,59.99,Success
15822,2463,2026-06-19,59.99,Success
15823,2464,2025-12-17,9.99,Success
15824,2464,2026-01-16,9.99,Success
15825,2464,2026-02-15,9.99,Success
15826,2464,2026-03-17,9.99,Success
15827,2464,2026-04-16,9.99,Success
15828,2464,2026-05-16,9.99,Success
15829,2464,2026-06-15,9.99,Success
15830,2465,2026-06-14,59.99,Success
15831,2466,2026-04-16,9.99,Success
15832,2466,2026-05-16,9.99,Success
15833,2466,2026-06-15,9.99,Success
15834,2467,2025-09-21,9.99,Success
15835,2467,2025-10-21,9.99,Success
15836,2467,2025-11-20,9.99,Success
15837,2467,2025-12-20,9.99,Success
15838,2467,2026-01-19,9.99,Success
15839,2467,2026-02-18,0.0,Failed
15840,2467,2026-03-20,9.99,Success
15841,2467,2026-04-19,9.99,Success
15842,2467,2026-05-19,9.99,Success
15843,2467,2026-06-18,9.99,Success
15844,2468,2026-04-02,24.99,Success
15845,2468,2026-05-02,24.99,Success
15846,2468,2026-06-01,24.99,Success
15847,2469,2025-11-15,24.99,Success
15848,2469,2025-12-15,24.99,Success
15849,2469,2026-01-14,24.99,Success
15850,2469,2026-02-13,24.99,Success
15851,2469,2026-03-15,24.99,Success
15852,2469,2026-04-14,24.99,Success
15853,2469,2026-05-14,24.99,Success
15854,2469,2026-06-13,24.99,Success
15855,2470,2025-11-25,24.99,Success
15856,2470,2025-12-25,24.99,Success
15857,2470,2026-01-24,24.99,Success
15858,2470,2026-02-23,24.99,Success
15859,2470,2026-03-25,24.99,Success
15860,2470,2026-04-24,24.99,Success
15861,2470,2026-05-24,24.99,Success
15862,2470,2026-06-23,24.99,Success
15863,2471,2026-01-31,9.99,Success
15864,2471,2026-03-02,9.99,Success
15865,2471,2026-04-01,0.0,Failed
15866,2471,2026-05-01,9.99,Success
15867,2471,2026-05-31,9.99,Success
15868,2471,2026-06-30,9.99,Success
15869,2472,2025-11-10,9.99,Success
15870,2472,2025-12-10,9.99,Success
15871,2472,2026-01-09,9.99,Success
15872,2472,2026-02-08,9.99,Success
15873,2472,2026-03-10,9.99,Success
15874,2472,2026-04-09,9.99,Success
15875,2472,2026-05-09,9.99,Success
15876,2472,2026-06-08,9.99,Success
15877,2473,2025-06-16,59.99,Success
15878,2473,2025-07-16,59.99,Success
15879,2473,2025-08-15,59.99,Success
15880,2473,2025-09-14,59.99,Success
15881,2473,2025-10-14,59.99,Success
15882,2474,2026-04-01,149.99,Success
15883,2474,2026-05-01,149.99,Success
15884,2474,2026-05-31,149.99,Success
15885,2474,2026-06-30,149.99,Success
15886,2475,2026-04-12,24.99,Success
15887,2475,2026-05-12,24.99,Success
15888,2475,2026-06-11,24.99,Success
15889,2476,2025-07-08,24.99,Success
15890,2476,2025-08-07,24.99,Success
15891,2476,2025-09-06,24.99,Success
15892,2476,2025-10-06,24.99,Success
15893,2476,2025-11-05,24.99,Success
15894,2476,2025-12-05,24.99,Success
15895,2477,2025-12-24,149.99,Success
15896,2477,2026-01-23,149.99,Success
15897,2477,2026-02-22,149.99,Success
15898,2477,2026-03-24,149.99,Success
15899,2477,2026-04-23,149.99,Success
15900,2477,2026-05-23,149.99,Success
15901,2477,2026-06-22,149.99,Success
15902,2478,2025-07-04,59.99,Success
15903,2478,2025-08-03,0.0,Failed
15904,2478,2025-09-02,0.0,Failed
15905,2478,2025-10-02,59.99,Success
15906,2478,2025-11-01,59.99,Success
15907,2478,2025-12-01,59.99,Success
15908,2478,2025-12-31,59.99,Success
15909,2478,2026-01-30,59.99,Success
15910,2478,2026-03-01,59.99,Success
15911,2478,2026-03-31,59.99,Success
15912,2478,2026-04-30,59.99,Success
15913,2478,2026-05-30,59.99,Success
15914,2478,2026-06-29,59.99,Success
15915,2479,2026-01-27,24.99,Success
15916,2479,2026-02-26,24.99,Success
15917,2479,2026-03-28,24.99,Success
15918,2479,2026-04-27,24.99,Success
15919,2479,2026-05-27,24.99,Success
15920,2479,2026-06-26,24.99,Success
15921,2480,2025-10-31,59.99,Success
15922,2480,2025-11-30,59.99,Success
15923,2480,2025-12-30,59.99,Success
15924,2480,2026-01-29,59.99,Success
15925,2480,2026-02-28,59.99,Success
15926,2480,2026-03-30,59.99,Success
15927,2480,2026-04-29,59.99,Success
15928,2480,2026-05-29,59.99,Success
15929,2480,2026-06-28,59.99,Success
15930,2481,2025-06-09,9.99,Success
15931,2481,2025-07-09,9.99,Success
15932,2481,2025-08-08,9.99,Success
15933,2481,2025-09-07,9.99,Success
15934,2481,2025-10-07,9.99,Success
15935,2481,2025-11-06,0.0,Failed
15936,2481,2025-12-06,9.99,Success
15937,2481,2026-01-05,9.99,Success
15938,2481,2026-02-04,0.0,Failed
15939,2481,2026-03-06,9.99,Success
15940,2481,2026-04-05,9.99,Success
15941,2481,2026-05-05,9.99,Success
15942,2481,2026-06-04,9.99,Success
15943,2482,2026-02-22,24.99,Success
15944,2482,2026-03-24,24.99,Success
15945,2482,2026-04-23,24.99,Success
15946,2482,2026-05-23,24.99,Success
15947,2482,2026-06-22,24.99,Success
15948,2483,2025-10-21,9.99,Success
15949,2483,2025-11-20,9.99,Success
15950,2483,2025-12-20,9.99,Success
15951,2483,2026-01-19,9.99,Success
15952,2483,2026-02-18,0.0,Refunded
15953,2483,2026-03-20,9.99,Success
15954,2483,2026-04-19,0.0,Refunded
15955,2483,2026-05-19,9.99,Success
15956,2483,2026-06-18,9.99,Success
15957,2484,2025-09-13,24.99,Success
15958,2484,2025-10-13,24.99,Success
15959,2484,2025-11-12,24.99,Success
15960,2484,2025-12-12,24.99,Success
15961,2484,2026-01-11,24.99,Success
15962,2484,2026-02-10,24.99,Success
15963,2484,2026-03-12,24.99,Success
15964,2484,2026-04-11,0.0,Failed
15965,2484,2026-05-11,24.99,Success
15966,2484,2026-06-10,24.99,Success
15967,2485,2025-05-23,149.99,Success
15968,2485,2025-06-22,0.0,Failed
15969,2485,2025-07-22,149.99,Success
15970,2485,2025-08-21,149.99,Success
15971,2485,2025-09-20,149.99,Success
15972,2485,2025-10-20,149.99,Success
15973,2485,2025-11-19,149.99,Success
15974,2485,2025-12-19,149.99,Success
15975,2485,2026-01-18,149.99,Success
15976,2485,2026-02-17,149.99,Success
15977,2485,2026-03-19,149.99,Success
15978,2485,2026-04-18,149.99,Success
15979,2485,2026-05-18,149.99,Success
15980,2485,2026-06-17,149.99,Success
15981,2486,2026-01-03,9.99,Success
15982,2486,2026-02-02,9.99,Success
15983,2486,2026-03-04,9.99,Success
15984,2486,2026-04-03,9.99,Success
15985,2486,2026-05-03,9.99,Success
15986,2486,2026-06-02,9.99,Success
15987,2487,2026-06-14,149.99,Success
15988,2488,2026-06-06,24.99,Success
15989,2489,2026-04-13,149.99,Success
15990,2489,2026-05-13,149.99,Success
15991,2489,2026-06-12,149.99,Success
15992,2490,2025-08-17,24.99,Success
15993,2490,2025-09-16,24.99,Success
15994,2490,2025-10-16,24.99,Success
15995,2490,2025-11-15,24.99,Success
15996,2490,2025-12-15,24.99,Success
15997,2490,2026-01-14,24.99,Success
15998,2490,2026-02-13,0.0,Failed
15999,2490,2026-03-15,24.99,Success
16000,2490,2026-04-14,24.99,Success
16001,2490,2026-05-14,24.99,Success
16002,2490,2026-06-13,24.99,Success
16003,2491,2026-04-09,59.99,Success
16004,2491,2026-05-09,59.99,Success
16005,2491,2026-06-08,59.99,Success
16006,2492,2025-10-13,149.99,Success
16007,2492,2025-11-12,149.99,Success
16008,2492,2025-12-12,149.99,Success
16009,2492,2026-01-11,149.99,Success
16010,2492,2026-02-10,149.99,Success
16011,2492,2026-03-12,149.99,Success
16012,2492,2026-04-11,149.99,Success
16013,2492,2026-05-11,149.99,Success
16014,2492,2026-06-10,149.99,Success
16015,2493,2025-02-23,9.99,Success
16016,2493,2025-03-25,9.99,Success
16017,2493,2025-04-24,9.99,Success
16018,2493,2025-05-24,9.99,Success
16019,2493,2025-06-23,9.99,Success
16020,2493,2025-07-23,9.99,Success
16021,2493,2025-08-22,9.99,Success
16022,2493,2025-09-21,9.99,Success
16023,2493,2025-10-21,9.99,Success
16024,2493,2025-11-20,9.99,Success
16025,2493,2025-12-20,9.99,Success
16026,2493,2026-01-19,9.99,Success
16027,2493,2026-02-18,9.99,Success
16028,2493,2026-03-20,9.99,Success
16029,2493,2026-04-19,9.99,Success
16030,2493,2026-05-19,9.99,Success
16031,2493,2026-06-18,9.99,Success
16032,2494,2026-01-10,59.99,Success
16033,2494,2026-02-09,59.99,Success
16034,2494,2026-03-11,59.99,Success
16035,2494,2026-04-10,59.99,Success
16036,2494,2026-05-10,59.99,Success
16037,2494,2026-06-09,59.99,Success
16038,2495,2025-08-17,9.99,Success
16039,2495,2025-09-16,9.99,Success
16040,2495,2025-10-16,9.99,Success
16041,2495,2025-11-15,9.99,Success
16042,2495,2025-12-15,9.99,Success
16043,2495,2026-01-14,9.99,Success
16044,2495,2026-02-13,9.99,Success
16045,2495,2026-03-15,9.99,Success
16046,2495,2026-04-14,9.99,Success
16047,2495,2026-05-14,9.99,Success
16048,2495,2026-06-13,9.99,Success
16049,2496,2025-07-12,59.99,Success
16050,2496,2025-08-11,59.99,Success
16051,2496,2025-09-10,59.99,Success
16052,2496,2025-10-10,59.99,Success
16053,2496,2025-11-09,0.0,Failed
16054,2496,2025-12-09,59.99,Success
16055,2496,2026-01-08,59.99,Success
16056,2496,2026-02-07,59.99,Success
16057,2496,2026-03-09,0.0,Failed
16058,2496,2026-04-08,59.99,Success
16059,2496,2026-05-08,59.99,Success
16060,2496,2026-06-07,59.99,Success
16061,2497,2026-04-14,9.99,Success
16062,2497,2026-05-14,9.99,Success
16063,2497,2026-06-13,9.99,Success
16064,2498,2026-04-04,9.99,Success
16065,2498,2026-05-04,9.99,Success
16066,2498,2026-06-03,0.0,Failed
16067,2499,2025-07-17,24.99,Success
16068,2499,2025-08-16,24.99,Success
16069,2499,2025-09-15,0.0,Failed
16070,2499,2025-10-15,24.99,Success
16071,2499,2025-11-14,24.99,Success
16072,2499,2025-12-14,0.0,Failed
16073,2499,2026-01-13,24.99,Success
16074,2499,2026-02-12,24.99,Success
16075,2499,2026-03-14,24.99,Success
16076,2499,2026-04-13,24.99,Success
16077,2499,2026-05-13,24.99,Success
16078,2499,2026-06-12,0.0,Failed
16079,2500,2026-04-06,9.99,Success
16080,2500,2026-05-06,9.99,Success
16081,2500,2026-06-05,9.99,Success
16082,2501,2025-09-30,9.99,Success
16083,2501,2025-10-30,9.99,Success
16084,2501,2025-11-29,9.99,Success
16085,2501,2025-12-29,0.0,Refunded
16086,2501,2026-01-28,9.99,Success
16087,2501,2026-02-27,9.99,Success
16088,2501,2026-03-29,9.99,Success
16089,2501,2026-04-28,9.99,Success
16090,2501,2026-05-28,9.99,Success
16091,2501,2026-06-27,9.99,Success
16092,2502,2026-01-14,149.99,Success
16093,2502,2026-02-13,149.99,Success
16094,2502,2026-03-15,149.99,Success
16095,2502,2026-04-14,149.99,Success
16096,2502,2026-05-14,149.99,Success
16097,2502,2026-06-13,149.99,Success
16098,2503,2026-01-29,9.99,Success
16099,2503,2026-02-28,9.99,Success
16100,2503,2026-03-30,9.99,Success
16101,2503,2026-04-29,9.99,Success
16102,2503,2026-05-29,9.99,Success
16103,2503,2026-06-28,9.99,Success
16104,2504,2025-07-13,9.99,Success
16105,2504,2025-08-12,9.99,Success
16106,2504,2025-09-11,9.99,Success
16107,2504,2025-10-11,9.99,Success
16108,2505,2025-07-24,0.0,Failed
16109,2505,2025-08-23,9.99,Success
16110,2505,2025-09-22,9.99,Success
16111,2505,2025-10-22,9.99,Success
16112,2505,2025-11-21,9.99,Success
16113,2505,2025-12-21,9.99,Success
16114,2505,2026-01-20,9.99,Success
16115,2505,2026-02-19,9.99,Success
16116,2505,2026-03-21,9.99,Success
16117,2505,2026-04-20,9.99,Success
16118,2505,2026-05-20,9.99,Success
16119,2505,2026-06-19,9.99,Success
16120,2506,2025-11-28,0.0,Failed
16121,2506,2025-12-28,24.99,Success
16122,2506,2026-01-27,24.99,Success
16123,2507,2026-01-24,24.99,Success
16124,2507,2026-02-23,24.99,Success
16125,2507,2026-03-25,24.99,Success
16126,2507,2026-04-24,24.99,Success
16127,2507,2026-05-24,24.99,Success
16128,2507,2026-06-23,24.99,Success
16129,2508,2025-12-02,24.99,Success
16130,2508,2026-01-01,24.99,Success
16131,2508,2026-01-31,24.99,Success
16132,2508,2026-03-02,24.99,Success
16133,2509,2026-01-04,0.0,Failed
16134,2509,2026-02-03,24.99,Success
16135,2509,2026-03-05,0.0,Failed
16136,2509,2026-04-04,24.99,Success
16137,2510,2026-01-06,24.99,Success
16138,2510,2026-02-05,24.99,Success
16139,2510,2026-03-07,24.99,Success
16140,2510,2026-04-06,24.99,Success
16141,2510,2026-05-06,24.99,Success
16142,2510,2026-06-05,24.99,Success
16143,2511,2026-03-21,9.99,Success
16144,2511,2026-04-20,9.99,Success
16145,2511,2026-05-20,9.99,Success
16146,2511,2026-06-19,9.99,Success
16147,2512,2026-04-01,9.99,Success
16148,2512,2026-05-01,9.99,Success
16149,2512,2026-05-31,9.99,Success
16150,2512,2026-06-30,9.99,Success
16151,2513,2026-02-15,9.99,Success
16152,2513,2026-03-17,9.99,Success
16153,2513,2026-04-16,9.99,Success
16154,2513,2026-05-16,9.99,Success
16155,2514,2025-10-13,9.99,Success
16156,2514,2025-11-12,9.99,Success
16157,2514,2025-12-12,9.99,Success
16158,2514,2026-01-11,9.99,Success
16159,2515,2025-07-18,24.99,Success
16160,2515,2025-08-17,24.99,Success
16161,2516,2025-11-19,149.99,Success
16162,2516,2025-12-19,149.99,Success
16163,2516,2026-01-18,149.99,Success
16164,2516,2026-02-17,149.99,Success
16165,2516,2026-03-19,149.99,Success
16166,2516,2026-04-18,149.99,Success
16167,2516,2026-05-18,149.99,Success
16168,2516,2026-06-17,149.99,Success
16169,2517,2025-04-13,0.0,Failed
16170,2517,2025-05-13,149.99,Success
16171,2517,2025-06-12,149.99,Success
16172,2517,2025-07-12,149.99,Success
16173,2517,2025-08-11,149.99,Success
16174,2517,2025-09-10,149.99,Success
16175,2517,2025-10-10,149.99,Success
16176,2517,2025-11-09,149.99,Success
16177,2517,2025-12-09,149.99,Success
16178,2517,2026-01-08,149.99,Success
16179,2517,2026-02-07,0.0,Failed
16180,2517,2026-03-09,0.0,Failed
16181,2517,2026-04-08,149.99,Success
16182,2517,2026-05-08,149.99,Success
16183,2517,2026-06-07,149.99,Success
16184,2518,2025-04-16,9.99,Success
16185,2518,2025-05-16,9.99,Success
16186,2518,2025-06-15,9.99,Success
16187,2518,2025-07-15,9.99,Success
16188,2518,2025-08-14,9.99,Success
16189,2518,2025-09-13,9.99,Success
16190,2518,2025-10-13,9.99,Success
16191,2518,2025-11-12,9.99,Success
16192,2518,2025-12-12,9.99,Success
16193,2518,2026-01-11,9.99,Success
16194,2518,2026-02-10,9.99,Success
16195,2518,2026-03-12,9.99,Success
16196,2518,2026-04-11,9.99,Success
16197,2518,2026-05-11,9.99,Success
16198,2518,2026-06-10,9.99,Success
16199,2519,2026-02-13,9.99,Success
16200,2519,2026-03-15,9.99,Success
16201,2519,2026-04-14,9.99,Success
16202,2519,2026-05-14,9.99,Success
16203,2519,2026-06-13,9.99,Success
16204,2520,2026-04-13,9.99,Success
16205,2520,2026-05-13,9.99,Success
16206,2520,2026-06-12,9.99,Success
16207,2521,2025-04-04,9.99,Success
16208,2521,2025-05-04,9.99,Success
16209,2521,2025-06-03,9.99,Success
16210,2521,2025-07-03,9.99,Success
16211,2521,2025-08-02,9.99,Success
16212,2521,2025-09-01,9.99,Success
16213,2521,2025-10-01,9.99,Success
16214,2521,2025-10-31,9.99,Success
16215,2521,2025-11-30,9.99,Success
16216,2521,2025-12-30,9.99,Success
16217,2521,2026-01-29,9.99,Success
16218,2521,2026-02-28,9.99,Success
16219,2521,2026-03-30,0.0,Failed
16220,2521,2026-04-29,9.99,Success
16221,2521,2026-05-29,9.99,Success
16222,2521,2026-06-28,9.99,Success
16223,2522,2026-03-10,9.99,Success
16224,2522,2026-04-09,9.99,Success
16225,2522,2026-05-09,9.99,Success
16226,2522,2026-06-08,9.99,Success
16227,2523,2026-01-27,0.0,Failed
16228,2523,2026-02-26,24.99,Success
16229,2523,2026-03-28,0.0,Failed
16230,2523,2026-04-27,24.99,Success
16231,2523,2026-05-27,24.99,Success
16232,2523,2026-06-26,24.99,Success
16233,2524,2026-03-20,24.99,Success
16234,2524,2026-04-19,24.99,Success
16235,2524,2026-05-19,24.99,Success
16236,2524,2026-06-18,24.99,Success
16237,2525,2026-01-21,24.99,Success
16238,2525,2026-02-20,24.99,Success
16239,2525,2026-03-22,24.99,Success
16240,2525,2026-04-21,24.99,Success
16241,2526,2026-04-23,9.99,Success
16242,2526,2026-05-23,9.99,Success
16243,2526,2026-06-22,9.99,Success
16244,2527,2025-11-17,59.99,Success
16245,2527,2025-12-17,59.99,Success
16246,2527,2026-01-16,59.99,Success
16247,2527,2026-02-15,59.99,Success
16248,2527,2026-03-17,59.99,Success
16249,2527,2026-04-16,59.99,Success
16250,2527,2026-05-16,59.99,Success
16251,2527,2026-06-15,59.99,Success
16252,2528,2025-10-11,0.0,Failed
16253,2528,2025-11-10,59.99,Success
16254,2528,2025-12-10,59.99,Success
16255,2528,2026-01-09,59.99,Success
16256,2528,2026-02-08,59.99,Success
16257,2528,2026-03-10,59.99,Success
16258,2528,2026-04-09,59.99,Success
16259,2528,2026-05-09,59.99,Success
16260,2528,2026-06-08,59.99,Success
16261,2529,2026-04-25,59.99,Success
16262,2529,2026-05-25,59.99,Success
16263,2529,2026-06-24,59.99,Success
16264,2530,2025-09-20,24.99,Success
16265,2530,2025-10-20,24.99,Success
16266,2530,2025-11-19,24.99,Success
16267,2530,2025-12-19,24.99,Success
16268,2530,2026-01-18,24.99,Success
16269,2530,2026-02-17,24.99,Success
16270,2530,2026-03-19,24.99,Success
16271,2530,2026-04-18,24.99,Success
16272,2530,2026-05-18,24.99,Success
16273,2530,2026-06-17,0.0,Failed
16274,2531,2025-12-02,9.99,Success
16275,2531,2026-01-01,9.99,Success
16276,2532,2026-04-04,59.99,Success
16277,2532,2026-05-04,59.99,Success
16278,2532,2026-06-03,59.99,Success
16279,2533,2025-08-25,9.99,Success
16280,2533,2025-09-24,9.99,Success
16281,2533,2025-10-24,9.99,Success
16282,2533,2025-11-23,9.99,Success
16283,2533,2025-12-23,9.99,Success
16284,2533,2026-01-22,9.99,Success
16285,2533,2026-02-21,9.99,Success
16286,2533,2026-03-23,9.99,Success
16287,2533,2026-04-22,9.99,Success
16288,2533,2026-05-22,9.99,Success
16289,2533,2026-06-21,9.99,Success
16290,2534,2025-09-04,9.99,Success
16291,2534,2025-10-04,9.99,Success
16292,2534,2025-11-03,9.99,Success
16293,2534,2025-12-03,9.99,Success
16294,2534,2026-01-02,9.99,Success
16295,2534,2026-02-01,9.99,Success
16296,2534,2026-03-03,9.99,Success
16297,2534,2026-04-02,9.99,Success
16298,2534,2026-05-02,0.0,Failed
16299,2534,2026-06-01,0.0,Failed
16300,2535,2025-12-05,24.99,Success
16301,2535,2026-01-04,24.99,Success
16302,2535,2026-02-03,24.99,Success
16303,2535,2026-03-05,24.99,Success
16304,2535,2026-04-04,24.99,Success
16305,2535,2026-05-04,24.99,Success
16306,2535,2026-06-03,24.99,Success
16307,2536,2025-09-03,59.99,Success
16308,2536,2025-10-03,59.99,Success
16309,2536,2025-11-02,59.99,Success
16310,2536,2025-12-02,59.99,Success
16311,2536,2026-01-01,59.99,Success
16312,2536,2026-01-31,59.99,Success
16313,2536,2026-03-02,59.99,Success
16314,2536,2026-04-01,59.99,Success
16315,2536,2026-05-01,59.99,Success
16316,2536,2026-05-31,59.99,Success
16317,2536,2026-06-30,59.99,Success
16318,2537,2026-01-08,0.0,Failed
16319,2537,2026-02-07,24.99,Success
16320,2537,2026-03-09,24.99,Success
16321,2537,2026-04-08,24.99,Success
16322,2537,2026-05-08,24.99,Success
16323,2537,2026-06-07,24.99,Success
16324,2538,2026-01-04,9.99,Success
16325,2538,2026-02-03,9.99,Success
16326,2538,2026-03-05,9.99,Success
16327,2538,2026-04-04,9.99,Success
16328,2538,2026-05-04,9.99,Success
16329,2538,2026-06-03,9.99,Success
16330,2539,2025-07-15,24.99,Success
16331,2539,2025-08-14,24.99,Success
16332,2539,2025-09-13,24.99,Success
16333,2539,2025-10-13,24.99,Success
16334,2539,2025-11-12,24.99,Success
16335,2539,2025-12-12,24.99,Success
16336,2539,2026-01-11,24.99,Success
16337,2539,2026-02-10,0.0,Failed
16338,2539,2026-03-12,24.99,Success
16339,2539,2026-04-11,24.99,Success
16340,2539,2026-05-11,24.99,Success
16341,2539,2026-06-10,0.0,Failed
16342,2540,2026-04-28,24.99,Success
16343,2540,2026-05-28,24.99,Success
16344,2540,2026-06-27,24.99,Success
16345,2541,2025-10-13,9.99,Success
16346,2541,2025-11-12,9.99,Success
16347,2541,2025-12-12,9.99,Success
16348,2541,2026-01-11,9.99,Success
16349,2542,2025-05-02,24.99,Success
16350,2542,2025-06-01,24.99,Success
16351,2542,2025-07-01,24.99,Success
16352,2542,2025-07-31,24.99,Success
